Family_id,Total_members,Ancient,Euteleostomi,Amniotes,Placentals,Recent,Ohnologs,SSDs,Dominant,Recessive,Both,Unknown,None,Family_Root
546,2,1,0,0,1,0,2,0,2,0,0,0,0,LECA
5466,2,2,0,0,0,0,0,2,0,0,0,2,0,Opisthokonta
5469,2,0,1,1,0,0,0,2,0,0,0,2,0,Euteleostomi
547,2,2,0,0,0,0,0,2,0,0,0,2,0,LECA
5475,14,8,5,1,0,0,7,7,1,1,0,6,6,LECA
5476,2,1,1,0,0,0,2,0,0,0,0,0,2,Vertebrata
5489,11,0,0,0,5,6,0,11,0,0,0,4,7,LECA
549,44,12,12,6,4,10,19,25,6,2,2,25,9,Opisthokonta
55,4,4,0,0,0,0,0,4,0,0,0,4,0,LECA
550,7,2,3,2,0,0,6,1,1,0,0,3,3,Opisthokonta
551,3,2,0,0,0,0,3,0,0,1,0,0,2,Gnathostomata
5514,3,0,0,3,0,0,0,3,0,2,0,1,0,Gnathostomata
5517,4,1,0,2,1,0,0,4,0,0,0,3,1,LECA
5519,9,2,5,1,1,0,0,9,0,0,0,9,0,Gnathostomata
5524,5,1,3,1,0,0,5,0,0,1,0,4,0,LECA
5526,3,1,0,1,1,0,0,3,0,1,0,0,2,Gnathostomata
5529,3,2,1,0,0,0,0,3,0,0,1,1,1,LECA
553,7,2,1,0,2,2,5,2,0,0,0,5,2,Chordata
5532,3,3,0,0,0,0,0,3,0,2,0,1,0,Opisthokonta
5534,5,0,0,0,4,1,0,5,0,0,0,2,3,Euteleostomi
554,4,1,2,1,0,0,4,0,1,0,0,3,0,Vertebrata
5541,6,3,1,0,2,0,3,3,1,0,0,4,1,LECA
5546,2,1,0,1,0,0,0,2,0,0,0,1,1,Gnathostomata
5548,2,2,0,0,0,0,0,2,0,2,0,0,0,Opisthokonta
5549,2,2,0,0,0,0,0,2,0,2,0,0,0,Opisthokonta
555,2,1,1,0,0,0,0,2,0,0,0,1,1,Vertebrata
5555,7,4,2,1,0,0,0,7,0,1,0,4,2,Opisthokonta
5557,2,1,0,1,0,0,2,0,1,0,1,0,0,Vertebrata
556,3,3,0,0,0,0,2,1,0,0,0,1,2,LECA
5560,2,0,2,0,0,0,2,0,0,0,0,1,1,LECA
5568,3,2,0,0,1,0,0,3,0,0,0,1,2,Bilateria
5572,9,0,0,4,2,3,0,9,0,0,0,0,9,Gnathostomata
5580,4,0,0,0,1,3,0,4,0,0,0,2,2,Eutheria
5584,2,1,1,0,0,0,0,2,0,0,0,2,0,LECA
5585,2,0,1,1,0,0,2,0,0,0,0,1,1,Gnathostomata
5586,3,1,0,2,0,0,0,3,1,0,0,2,0,LECA
5588,2,1,1,0,0,0,0,2,0,0,0,2,0,Gnathostomata
5595,3,3,0,0,0,0,2,1,0,0,0,3,0,Opisthokonta
56,10,6,0,4,0,0,6,4,0,2,0,7,1,LECA
560,3,1,0,2,0,0,2,1,0,0,0,2,1,LECA
5601,2,0,0,0,0,2,0,2,0,0,0,2,0,Simiiformes
5605,3,0,1,2,0,0,0,3,0,0,0,2,1,Vertebrata
5608,2,2,0,0,0,0,0,2,0,0,0,1,1,LECA
561,20,12,7,1,0,0,14,6,0,1,1,12,6,LECA
5613,2,0,1,0,1,0,0,2,0,1,0,1,0,Gnathostomata
5616,7,6,1,0,0,0,3,4,0,0,0,5,2,LECA
5625,2,1,0,0,0,0,0,2,0,0,0,0,2,LECA
5627,3,0,2,1,0,0,0,3,1,0,0,1,1,Gnathostomata
5628,4,0,2,2,0,0,0,4,1,0,0,0,3,Vertebrata
563,4,0,3,1,0,0,4,0,0,0,0,3,1,LECA
5631,3,0,3,0,0,0,0,3,0,0,0,3,0,Gnathostomata
564,4,3,1,0,0,0,4,0,0,0,0,1,3,Chordata
5645,5,4,1,0,0,0,0,5,1,0,0,3,1,Vertebrata
5649,2,0,2,0,0,0,0,2,0,0,0,2,0,LECA
565,2,2,0,0,0,0,2,0,0,0,0,1,1,LECA
5653,2,2,0,0,0,0,2,0,0,0,0,1,1,Vertebrata
5654,2,0,0,1,0,0,0,2,0,0,0,1,1,Homo sapiens
566,4,1,1,1,1,0,3,1,1,0,0,2,1,Bilateria
5665,2,2,0,0,0,0,0,2,0,0,0,1,1,Bilateria
5666,2,1,1,0,0,0,0,2,0,1,0,1,0,Opisthokonta
567,7,6,1,0,0,0,0,7,2,2,0,3,0,LECA
5671,2,2,0,0,0,0,0,2,0,0,0,2,0,Chordata
5672,3,0,2,1,0,0,0,3,0,0,0,2,1,Vertebrata
5690,4,4,0,0,0,0,2,2,0,0,0,3,1,LECA
5696,2,2,0,0,0,0,0,2,0,0,0,2,0,LECA
57,45,9,10,16,8,2,28,17,3,2,1,31,8,LECA
5700,4,0,0,0,0,4,0,4,0,0,0,1,3,Bilateria
571,4,0,0,4,0,0,0,4,0,0,0,4,0,LECA
5710,5,4,1,0,0,0,2,3,0,1,0,4,0,Bilateria
5716,2,0,0,2,0,0,0,2,0,1,0,1,0,Gnathostomata
572,2,2,0,0,0,0,2,0,0,0,0,1,1,Gnathostomata
5720,2,2,0,0,0,0,0,2,0,1,0,1,0,Bilateria
5724,2,0,0,1,0,1,2,0,0,0,0,2,0,Gnathostomata
5726,4,4,0,0,0,0,4,0,2,0,0,2,0,Gnathostomata
573,2,2,0,0,0,0,2,0,0,0,0,2,0,Euteleostomi
5731,3,2,1,0,0,0,3,0,0,0,0,3,0,Vertebrata
5733,15,0,0,0,1,10,0,15,0,0,0,4,11,Simiiformes
5736,3,1,1,1,0,0,0,3,0,1,0,1,1,Vertebrata
574,4,3,0,0,1,0,0,4,0,2,0,1,1,LECA
5740,2,1,0,1,0,0,0,2,0,0,0,0,2,Bilateria
5746,2,2,0,0,0,0,0,2,0,0,0,2,0,Eutheria
5747,3,0,0,0,0,2,3,0,0,0,0,1,2,LECA
5751,3,1,1,1,0,0,3,0,0,0,0,2,1,Vertebrata
5753,4,3,1,0,0,0,0,4,0,1,0,3,0,Bilateria
576,7,2,2,2,1,0,5,2,0,1,0,4,2,LECA
5762,2,0,1,1,0,0,0,2,0,0,0,2,0,Gnathostomata
5765,2,2,0,0,0,0,2,0,0,0,0,2,0,LECA
577,3,1,2,0,0,0,3,0,0,0,0,3,0,Chordata
5770,7,0,6,1,0,0,0,7,0,0,1,4,2,Gnathostomata
5775,5,0,0,2,2,1,0,5,0,0,0,4,1,Chordata
5777,2,2,0,0,0,0,1,1,0,0,0,2,0,LECA
578,3,0,2,1,0,0,1,2,0,0,0,2,1,LECA
5780,2,1,0,1,0,0,0,2,0,0,0,2,0,Gnathostomata
5786,4,2,1,1,0,0,2,2,1,0,0,3,0,Vertebrata
579,16,6,1,1,2,6,3,13,0,3,0,12,1,LECA
5791,2,2,0,0,0,0,2,0,0,0,0,2,0,LECA
5793,5,2,3,0,0,0,0,5,0,0,0,3,2,LECA
58,4,2,1,1,0,0,4,0,2,0,0,2,0,LECA
5800,5,0,1,1,3,0,0,5,1,0,0,3,1,LECA
5803,3,3,0,0,0,0,3,0,1,1,0,1,0,Chordata
5808,3,2,1,0,0,0,0,3,0,1,2,0,0,LECA
581,5,2,3,0,0,0,0,5,0,0,0,1,4,LECA
5810,4,4,0,0,0,0,2,2,0,0,0,3,1,Chordata
5816,5,5,0,0,0,0,5,0,1,0,0,3,1,Vertebrata
5830,2,0,0,1,1,0,0,2,0,1,0,1,0,LECA
5832,2,1,1,0,0,0,0,2,0,0,0,2,0,Bilateria
584,2,2,0,0,0,0,0,2,0,0,0,2,0,LECA
5841,4,3,0,1,0,0,4,0,0,0,0,3,1,LECA
5842,3,3,0,0,0,0,1,2,0,0,0,3,0,LECA
5845,3,2,1,0,0,0,0,3,1,0,0,2,0,LECA
5849,2,1,1,0,0,0,0,2,0,0,0,2,0,LECA
5850,4,4,0,0,0,0,4,0,0,0,0,3,1,LECA
5856,2,2,0,0,0,0,2,0,0,0,0,1,1,LECA
586,8,8,0,0,0,0,6,2,0,1,0,7,0,LECA
5863,2,0,0,2,0,0,0,2,0,0,0,1,1,Bilateria
5866,3,1,1,0,1,0,2,1,0,0,0,3,0,Bilateria
5874,3,3,0,0,0,0,2,1,0,1,0,2,0,Opisthokonta
5878,2,2,0,0,0,0,0,2,0,1,0,1,0,Chordata
5886,2,2,0,0,0,0,0,2,0,0,0,2,0,LECA
589,10,4,6,0,0,0,9,1,1,2,1,4,2,Bilateria
5891,3,2,0,1,0,0,3,0,0,0,0,0,3,LECA
59,18,3,7,0,6,2,4,14,0,4,0,9,5,LECA
590,36,8,7,14,4,3,13,23,2,4,1,29,0,LECA
5907,2,0,0,1,0,1,0,2,0,0,0,2,0,LECA
5909,4,0,1,0,0,3,0,4,0,0,0,1,3,Gnathostomata
5913,3,0,3,0,0,0,0,3,0,0,0,2,1,Euteleostomi
592,42,21,6,8,5,2,15,27,7,5,1,28,1,LECA
5920,2,1,1,0,0,0,2,0,0,0,0,2,0,Bilateria
5924,2,0,1,1,0,0,1,1,0,0,0,0,2,Gnathostomata
5932,2,2,0,0,0,0,2,0,0,0,0,0,2,LECA
595,37,14,7,4,7,5,27,10,9,5,7,13,3,LECA
5955,3,2,1,0,0,0,0,3,0,1,0,1,1,LECA
5957,2,0,1,1,0,0,2,0,0,0,0,1,1,LECA
596,2,1,0,1,0,0,2,0,0,0,0,1,1,Bilateria
5963,3,2,1,0,0,0,0,3,0,0,0,3,0,LECA
5966,2,2,0,0,0,0,0,2,0,0,0,1,1,Homo sapiens
597,14,4,2,3,2,3,12,2,0,2,1,6,5,LECA
5971,2,0,2,0,0,0,0,2,0,0,0,1,1,Homo sapiens
5974,3,1,0,1,1,0,2,1,0,0,0,0,3,Vertebrata
598,4,1,1,1,1,0,2,2,0,0,0,4,0,LECA
5987,3,1,0,2,0,0,2,1,0,0,0,2,1,Chordata
5988,2,1,0,1,0,0,0,2,0,1,0,0,1,Vertebrata
5989,13,2,1,2,4,4,0,13,1,2,0,9,1,LECA
599,20,2,4,6,5,3,8,12,1,4,2,11,2,LECA
5994,5,0,4,1,0,0,0,5,0,0,0,4,1,LECA
6,41,5,12,7,10,6,12,29,2,6,4,25,4,LECA
60,11,7,3,0,0,1,0,11,0,1,2,6,2,LECA
600,2,2,0,0,0,0,0,2,0,0,0,1,1,Gnathostomata
6002,2,0,0,0,2,0,0,2,0,0,0,2,0,Chordata
6011,2,2,0,0,0,0,0,2,0,2,0,0,0,LECA
6013,2,1,0,0,1,0,0,2,0,0,0,2,0,Bilateria
6015,5,4,1,0,0,0,0,5,0,1,0,2,2,LECA
6018,4,1,1,1,0,0,4,0,0,0,3,0,1,LECA
602,2,2,0,0,0,0,0,2,1,0,0,1,0,LECA
6020,3,1,0,0,2,0,0,3,0,1,0,2,0,Vertebrata
6029,2,1,0,1,0,0,2,0,1,0,0,1,0,LECA
603,20,7,6,3,1,1,14,6,4,3,0,8,5,LECA
6040,2,0,0,2,0,0,2,0,0,0,0,2,0,LECA
6047,6,3,1,1,0,1,0,6,0,0,0,4,2,Vertebrata
605,2,2,0,0,0,0,2,0,0,0,0,0,2,Gnathostomata
6050,2,1,0,1,0,0,2,0,0,1,0,1,0,Vertebrata
6053,7,0,6,1,0,0,0,7,0,1,0,5,1,Gnathostomata
6057,2,1,1,0,0,0,0,2,0,0,0,2,0,Vertebrata
606,2,2,0,0,0,0,2,0,1,0,0,1,0,Gnathostomata
6060,3,1,1,1,0,0,3,0,0,0,0,3,0,Chordata
6063,2,2,0,0,0,0,0,2,0,1,0,1,0,Chordata
6069,2,0,1,1,0,0,2,0,0,0,0,2,0,Gnathostomata
607,4,3,1,0,0,0,4,0,1,0,0,1,2,LECA
6075,2,2,0,0,0,0,0,2,0,0,0,2,0,LECA
608,9,6,0,2,1,0,4,5,0,3,0,6,0,LECA
6088,2,0,2,0,0,0,0,2,0,0,0,2,0,Vertebrata
6093,2,2,0,0,0,0,0,2,0,0,0,2,0,LECA
61,2,0,2,0,0,0,0,2,0,0,0,2,0,LECA
610,21,8,5,4,1,2,11,10,10,0,0,10,1,LECA
6105,2,2,0,0,0,0,0,2,1,0,0,1,0,Bilateria
611,3,3,0,0,0,0,3,0,0,1,0,2,0,Gnathostomata
6117,5,1,0,0,3,1,0,5,0,1,0,1,3,LECA
612,3,1,2,0,0,0,3,0,0,0,0,1,2,Bilateria
6122,2,2,0,0,0,0,2,0,0,0,0,1,1,LECA
6129,4,0,0,3,1,0,3,1,0,0,0,4,0,LECA
613,2,2,0,0,0,0,2,0,1,0,0,1,0,LECA
6131,2,2,0,0,0,0,2,0,0,1,0,1,0,Gnathostomata
6138,2,2,0,0,0,0,2,0,0,1,0,1,0,Gnathostomata
614,12,2,3,4,3,0,7,5,0,1,0,7,4,Chordata
6142,3,0,0,1,1,1,3,0,2,0,0,0,1,LECA
6146,2,2,0,0,0,0,0,2,0,0,0,1,1,LECA
6147,6,2,3,1,0,0,0,6,0,0,0,3,3,Vertebrata
6148,3,3,0,0,0,0,3,0,0,0,0,3,0,Vertebrata
6150,2,2,0,0,0,0,0,2,0,1,1,0,0,Gnathostomata
6157,2,2,0,0,0,0,0,2,1,0,0,1,0,LECA
6167,3,3,0,0,0,0,3,0,0,0,0,3,0,LECA
617,30,8,9,7,5,1,10,20,2,2,1,14,11,LECA
6170,3,0,0,2,0,1,0,3,0,1,0,2,0,Gnathostomata
6175,3,3,0,0,0,0,2,1,0,0,0,3,0,LECA
618,17,9,3,3,1,1,4,13,0,2,0,14,1,Bilateria
6185,3,1,2,0,0,0,0,3,0,0,0,3,0,LECA
6193,2,2,0,0,0,0,0,2,0,0,0,2,0,LECA
6195,4,1,0,0,0,3,0,4,1,0,0,3,0,Eutheria
6196,5,3,1,1,0,0,2,3,1,0,0,1,3,Bilateria
620,6,3,2,1,0,0,0,6,0,0,0,6,0,Bilateria
6203,2,0,1,1,0,0,0,2,0,0,0,0,2,Gnathostomata
621,5,0,2,1,2,0,2,3,0,0,0,2,3,Bilateria
6210,2,1,1,0,0,0,0,2,0,2,0,0,0,LECA
6214,3,2,0,1,0,0,3,0,1,1,1,0,0,Bilateria
6217,2,1,1,0,0,0,0,2,0,0,0,2,0,LECA
6219,7,0,1,4,2,0,1,6,1,0,0,4,2,LECA
622,5,1,1,3,0,0,2,3,0,2,1,2,0,Bilateria
623,2,1,1,0,0,0,2,0,0,1,0,1,0,LECA
6231,5,2,1,1,1,0,0,5,0,0,0,3,2,LECA
6240,4,2,2,0,0,0,3,1,0,1,0,3,0,Bilateria
626,3,3,0,0,0,0,2,1,0,1,0,2,0,LECA
6260,2,0,2,0,0,0,2,0,0,0,0,2,0,Gnathostomata
6264,3,3,0,0,0,0,3,0,0,0,0,3,0,Vertebrata
627,7,1,2,3,1,0,7,0,2,0,0,5,0,LECA
628,6,6,0,0,0,0,0,6,0,2,2,1,1,LECA
6280,2,1,0,1,0,0,0,2,0,0,0,0,2,Euteleostomi
6287,2,2,0,0,0,0,2,0,0,0,0,2,0,LECA
629,18,4,4,5,4,1,5,13,2,4,4,5,3,LECA
6290,2,1,1,0,0,0,0,2,0,1,0,1,0,Mammalia
6293,3,0,0,2,1,0,0,3,0,0,0,2,1,LECA
6297,4,1,3,0,0,0,2,2,0,0,0,0,4,Bilateria
63,2,1,1,0,0,0,2,0,0,0,0,1,1,LECA
630,4,4,0,0,0,0,2,2,2,0,0,2,0,LECA
6303,3,0,1,0,1,1,2,1,0,0,0,2,1,Bilateria
6312,2,2,0,0,0,0,0,2,0,0,0,1,1,LECA
6318,4,4,0,0,0,0,4,0,2,0,1,1,0,LECA
632,4,1,1,1,1,0,3,1,0,0,0,3,1,Bilateria
6322,3,1,0,0,0,2,3,0,0,1,1,1,0,LECA
6328,19,0,0,0,1,4,0,19,0,0,0,4,15,LECA
633,6,3,2,1,0,0,5,1,0,0,0,3,3,Bilateria
6337,4,3,0,1,0,0,0,4,0,0,0,3,1,LECA
6338,2,1,0,1,0,0,0,2,0,1,0,0,1,LECA
6340,2,2,0,0,0,0,0,2,0,0,0,1,1,Homo sapiens
6345,2,1,1,0,0,0,2,0,0,0,0,2,0,LECA
6347,3,0,1,1,1,0,3,0,0,0,0,2,1,LECA
6351,2,2,0,0,0,0,2,0,0,0,0,1,1,LECA
6364,2,1,1,0,0,0,0,2,0,0,0,2,0,Vertebrata
6366,2,1,0,1,0,0,2,0,0,1,0,1,0,LECA
6375,3,3,0,0,0,0,0,3,0,1,0,0,2,LECA
638,2,0,1,1,0,0,2,0,1,0,0,1,0,LECA
6383,2,0,1,0,1,0,0,2,0,0,0,0,2,LECA
6386,2,2,0,0,0,0,0,2,0,0,0,2,0,Gnathostomata
639,4,1,1,1,1,0,0,4,0,0,0,3,1,Bilateria
6391,2,2,0,0,0,0,0,2,0,0,0,2,0,LECA
6396,2,0,0,1,0,1,2,0,0,0,0,2,0,Opisthokonta
6399,3,0,2,0,1,0,3,0,0,0,0,3,0,Chordata
64,44,18,13,12,0,1,39,5,4,2,2,35,1,LECA
640,27,11,7,6,2,1,23,4,2,1,0,17,7,LECA
6403,2,0,1,0,1,0,0,2,0,0,0,1,1,LECA
6412,2,2,0,0,0,0,2,0,0,0,0,2,0,Gnathostomata
642,5,0,1,3,1,0,2,3,0,3,0,1,1,LECA
6434,3,0,1,2,0,0,0,3,3,0,0,0,0,Chordata
6438,2,1,1,0,0,0,0,2,0,0,0,2,0,Chordata
644,3,2,0,1,0,0,0,3,0,0,0,1,2,LECA
6442,2,0,0,2,0,0,0,2,1,0,0,1,0,LECA
645,4,4,0,0,0,0,0,4,0,0,0,4,0,LECA
6451,2,1,1,0,0,0,0,2,0,1,0,1,0,Gnathostomata
646,2,2,0,0,0,0,2,0,0,0,0,2,0,Vertebrata
6461,2,2,0,0,0,0,0,2,0,0,0,2,0,Tetrapoda
6467,3,0,1,0,0,2,0,3,0,0,0,1,2,Gnathostomata
647,10,4,3,2,1,0,8,2,0,1,0,9,0,LECA
6470,3,1,2,0,0,0,2,1,0,0,0,1,2,LECA
6477,2,1,0,1,0,0,0,2,0,0,0,2,0,Bilateria
6479,2,0,2,0,0,0,2,0,0,1,0,1,0,Gnathostomata
648,2,0,0,0,1,1,0,2,0,0,0,0,2,Eutheria
6483,3,0,1,1,1,0,0,3,0,0,0,3,0,LECA
6484,4,1,2,1,0,0,0,4,0,0,0,3,1,Vertebrata
6486,3,3,0,0,0,0,3,0,0,1,0,1,1,LECA
649,2,1,1,0,0,0,2,0,0,0,0,2,0,LECA
6494,3,2,1,0,0,0,0,3,0,0,0,3,0,LECA
65,6,6,0,0,0,0,0,6,0,0,1,2,3,LECA
650,9,1,1,3,3,1,0,9,0,0,0,7,2,LECA
6500,5,3,1,0,1,0,4,1,0,0,0,2,3,LECA
651,3,1,0,2,0,0,0,3,0,0,0,3,0,Opisthokonta
6511,5,0,1,4,0,0,0,5,1,0,0,4,0,Gnathostomata
652,5,2,3,0,0,0,4,1,0,0,0,4,1,Bilateria
6521,2,1,0,1,0,0,2,0,0,0,0,2,0,LECA
6529,2,0,0,2,0,0,1,1,0,0,0,1,1,LECA
6539,2,0,0,0,2,0,0,2,0,0,0,0,2,Euteleostomi
6543,7,0,6,1,0,0,0,7,1,0,0,3,3,Vertebrata
6544,2,0,0,1,1,0,0,2,0,0,0,2,0,Vertebrata
655,15,4,5,0,3,2,11,4,0,1,3,10,1,LECA
6553,2,2,0,0,0,0,0,2,0,0,0,1,1,LECA
6554,6,2,1,2,0,1,5,1,0,0,0,5,1,Bilateria
6563,2,0,0,2,0,0,0,2,0,0,0,0,2,LECA
6576,5,3,1,0,0,1,0,5,0,1,0,3,1,LECA
6577,3,1,2,0,0,0,3,0,0,0,0,3,0,LECA
6583,15,0,0,0,0,3,0,15,0,0,0,12,3,LECA
659,7,3,1,3,0,0,6,1,1,0,2,4,0,LECA
66,19,15,2,2,0,0,2,17,1,2,0,13,3,LECA
660,2,1,0,1,0,0,0,2,0,0,0,2,0,LECA
661,2,1,1,0,0,0,2,0,0,0,0,1,1,Vertebrata
6610,2,1,0,1,0,0,0,2,1,0,0,1,0,Vertebrata
6619,2,1,0,1,0,0,0,2,0,0,0,1,1,LECA
662,16,8,3,4,0,1,11,5,6,0,1,9,0,LECA
663,10,5,2,2,1,0,10,0,0,2,0,8,0,Bilateria
6634,2,1,0,1,0,0,0,2,0,0,0,2,0,LECA
6647,2,0,0,2,0,0,0,2,0,1,0,1,0,Amniota
6675,2,2,0,0,0,0,0,2,0,0,0,1,1,LECA
668,2,0,2,0,0,0,0,2,0,0,0,1,1,LECA
6685,3,2,1,0,0,0,2,1,0,0,0,1,2,LECA
6688,4,0,0,0,1,1,0,4,1,1,0,2,0,LECA
6689,23,3,4,9,4,3,0,23,0,0,0,21,2,LECA
669,3,2,0,0,1,0,0,3,0,1,0,1,1,LECA
6691,2,1,1,0,0,0,0,2,0,0,0,1,1,Catarrhini
67,2,2,0,0,0,0,2,0,0,1,0,1,0,LECA
670,5,5,0,0,0,0,0,5,0,2,0,3,0,LECA
6704,2,1,1,0,0,0,2,0,1,0,0,1,0,Vertebrata
671,2,2,0,0,0,0,2,0,0,0,0,2,0,Vertebrata
6716,2,2,0,0,0,0,0,2,0,0,0,2,0,LECA
6719,2,1,0,0,1,0,0,2,0,0,0,1,1,Bilateria
6720,2,2,0,0,0,0,2,0,0,1,0,1,0,LECA
673,3,1,1,0,1,0,3,0,0,0,0,3,0,LECA
6731,3,3,0,0,0,0,0,3,0,1,1,1,0,LECA
6741,2,2,0,0,0,0,2,0,0,0,0,2,0,LECA
6745,2,2,0,0,0,0,2,0,0,0,0,2,0,LECA
676,5,0,0,3,2,0,2,3,0,1,0,3,1,LECA
6765,2,2,0,0,0,0,0,2,0,0,0,0,2,Eutheria
677,2,2,0,0,0,0,2,0,0,0,0,2,0,LECA
6775,2,2,0,0,0,0,2,0,1,0,0,1,0,Chordata
678,18,13,2,2,1,0,8,10,1,4,3,10,0,LECA
6780,2,1,0,1,0,0,0,2,0,0,0,1,1,Mammalia
679,2,2,0,0,0,0,0,2,0,0,0,1,1,Bilateria
6795,2,1,1,0,0,0,2,0,0,1,0,1,0,Vertebrata
6798,2,2,0,0,0,0,2,0,0,0,0,0,2,LECA
68,4,4,0,0,0,0,0,4,0,0,0,3,1,LECA
6800,3,2,1,0,0,0,0,3,0,0,0,0,3,Gnathostomata
6809,2,1,1,0,0,0,0,2,0,0,0,2,0,Gnathostomata
6814,2,0,1,0,1,0,0,2,0,0,1,0,1,Bilateria
6824,2,2,0,0,0,0,2,0,0,0,0,2,0,LECA
6830,2,2,0,0,0,0,0,2,0,2,0,0,0,LECA
6832,2,1,1,0,0,0,0,2,0,0,0,0,2,Gnathostomata
684,2,1,1,0,0,0,0,2,0,0,0,1,1,Gnathostomata
6841,2,2,0,0,0,0,0,2,0,0,0,1,1,LECA
6846,2,2,0,0,0,0,2,0,0,0,0,2,0,Vertebrata
685,7,0,4,0,3,0,7,0,0,0,0,7,0,LECA
6850,3,0,1,0,2,0,3,0,0,0,0,2,1,Bilateria
6861,2,2,0,0,0,0,2,0,0,0,0,2,0,LECA
6867,2,2,0,0,0,0,0,2,0,1,0,1,0,LECA
6874,2,1,1,0,0,0,2,0,1,0,0,1,0,LECA
6878,2,0,2,0,0,0,0,2,0,0,0,1,1,Homo sapiens
6879,2,0,1,0,1,0,0,2,0,0,0,1,1,Tetrapoda
688,6,2,3,1,0,0,5,1,0,2,0,4,0,LECA
6880,2,2,0,0,0,0,2,0,0,0,0,2,0,Vertebrata
689,4,3,0,1,0,0,3,1,0,0,0,3,1,LECA
69,3,2,0,1,0,0,0,3,0,1,0,2,0,LECA
690,8,2,1,2,1,1,4,4,0,2,0,3,3,LECA
6901,3,3,0,0,0,0,0,3,0,2,0,0,1,LECA
6907,2,2,0,0,0,0,2,0,0,0,0,2,0,Gnathostomata
6909,2,1,0,1,0,0,0,2,0,0,0,2,0,Gnathostomata
6913,2,0,1,1,0,0,2,0,0,0,0,1,1,Chordata
6927,2,2,0,0,0,0,0,2,0,1,0,0,1,Gnathostomata
693,2,2,0,0,0,0,0,2,0,0,0,2,0,LECA
6936,7,4,1,2,0,0,3,4,0,1,0,5,1,Bilateria
6942,3,3,0,0,0,0,2,1,0,1,0,1,1,Bilateria
6943,2,2,0,0,0,0,2,0,0,1,0,1,0,LECA
6944,2,2,0,0,0,0,0,2,0,0,0,1,1,LECA
6948,4,4,0,0,0,0,4,0,0,0,0,3,1,Vertebrata
695,2,0,1,1,0,0,0,2,0,0,0,1,1,Vertebrata
6950,4,2,1,1,0,0,2,2,0,1,0,3,0,LECA
6957,5,3,0,1,1,0,0,5,0,0,0,4,1,LECA
6967,4,3,1,0,0,0,0,4,0,1,0,3,0,LECA
697,15,6,2,6,1,0,12,3,1,4,0,9,1,LECA
6970,4,3,1,0,0,0,2,2,0,1,0,1,2,Chordata
6975,2,0,0,2,0,0,0,2,0,0,0,0,2,Amniota
6976,3,2,0,1,0,0,0,3,0,1,0,0,2,LECA
698,2,2,0,0,0,0,0,2,0,0,0,1,1,Bilateria
6984,3,0,1,2,0,0,0,3,0,1,0,0,2,Bilateria
699,6,5,1,0,0,0,0,6,0,0,0,5,1,LECA
6991,2,2,0,0,0,0,2,0,0,0,1,1,0,Gnathostomata
6994,2,2,0,0,0,0,0,2,0,2,0,0,0,Bilateria
6997,2,0,1,0,1,0,0,2,0,1,0,1,0,Gnathostomata
7,2,2,0,0,0,0,2,0,0,1,0,1,0,Vertebrata
70,19,13,4,2,0,0,6,13,1,2,2,11,3,LECA
7002,3,0,1,1,1,0,0,3,0,0,0,3,0,LECA
7006,2,2,0,0,0,0,2,0,0,0,0,2,0,LECA
7008,3,2,0,1,0,0,2,1,0,1,0,2,0,LECA
7009,3,3,0,0,0,0,3,0,1,1,0,1,0,LECA
701,4,0,3,1,0,0,2,2,0,1,0,1,2,Chordata
7010,2,0,2,0,0,0,2,0,0,0,0,1,1,Gnathostomata
7013,2,0,1,1,0,0,0,2,0,0,0,2,0,Gnathostomata
703,40,4,4,2,15,13,3,37,1,2,0,17,20,LECA
7031,7,2,3,2,0,0,3,4,0,1,0,4,2,LECA
7046,3,3,0,0,0,0,3,0,1,0,0,2,0,Vertebrata
705,6,3,3,0,0,0,6,0,0,3,0,3,0,Bilateria
7050,2,0,0,1,0,0,0,2,1,0,0,1,0,Homininae
7058,2,1,0,1,0,0,2,0,0,0,0,2,0,Bilateria
706,5,4,1,0,0,0,2,3,0,2,0,0,3,LECA
7060,2,2,0,0,0,0,0,2,0,0,0,1,1,Bilateria
7066,2,2,0,0,0,0,0,2,0,0,0,2,0,Opisthokonta
707,5,4,1,0,0,0,0,5,1,1,0,0,3,Opisthokonta
7073,4,1,3,0,0,0,2,2,0,0,0,2,2,LECA
7074,2,0,2,0,0,0,0,2,0,0,0,1,1,Homo sapiens
7075,4,1,1,1,0,1,3,1,0,1,0,2,1,LECA
7087,2,1,1,0,0,0,0,2,0,0,0,2,0,Vertebrata
709,2,0,1,1,0,0,2,0,0,0,0,2,0,LECA
7096,8,1,6,1,0,0,0,8,0,0,0,6,2,Vertebrata
7098,2,0,1,1,0,0,0,2,0,0,0,2,0,Gnathostomata
71,14,5,1,2,2,4,0,14,0,0,0,13,1,LECA
7109,3,0,2,1,0,0,2,1,0,1,0,2,0,Euteleostomi
711,3,0,2,1,0,0,0,3,0,0,0,1,2,LECA
7120,2,2,0,0,0,0,2,0,0,0,0,2,0,Gnathostomata
7125,2,2,0,0,0,0,0,2,0,1,0,0,1,LECA
713,6,3,3,0,0,0,0,6,0,1,0,5,0,Bilateria
714,9,3,2,0,2,2,0,9,0,0,0,8,1,Bilateria
7143,2,2,0,0,0,0,2,0,0,0,0,1,1,LECA
7147,2,0,1,1,0,0,0,2,0,0,0,2,0,Euteleostomi
